order_id,date,region,product_category,product_name,quantity,unit_price,revenue,customer_id
31857,2024-05-11,West,Clothing,Sneakers,18,668.25,12028.5,C877
31858,2023-12-14,Southeast,Food,Granola,18,501.35,9024.3,C169
31859,2023-12-04,Southeast,Home,Toaster,10,409.28,4092.8,C580
31860,2024-11-12,Southeast,Sports,Basketball,20,881.02,17620.4,C890
31861,2024-04-28,Northeast,Sports,Basketball,2,8.25,16.5,C909
31862,2023-08-07,Midwest,Food,Granola,4,903.39,3613.56,C441
31863,2023-07-19,Southeast,Sports,Basketball,9,548.22,4933.98,C925
31864,2023-08-06,Midwest,Clothing,Jacket,6,894.76,5368.56,C185
31865,2024-02-23,West,Food,Granola,6,40.72,244.32,C115
31866,2024-11-15,West,Food,Olive Oil,12,999.06,11988.72,C732
31867,2023-08-03,West,Electronics,Monitor,7,641.27,4488.89,C303
31868,2023-01-06,West,Electronics,Keyboard,4,428.54,1714.16,C988
31869,2024-04-26,Midwest,Food,Granola,11,142.84,1571.24,C660
31870,2024-10-01,Midwest,Electronics,Keyboard,6,791.71,4750.26,C564
31871,2024-07-10,Southeast,Home,Toaster,19,875.29,16630.51,C596
31872,2023-04-20,Southeast,Food,Olive Oil,15,267.33,4009.95,C715
31873,2023-02-15,Southwest,Sports,Bike,9,934.41,8409.69,C313
31874,2023-07-15,Southeast,Sports,Dumbbells,6,432.59,2595.54,C239
31875,2023-09-11,Southeast,Sports,Helmet,11,863.33,9496.63,C661
31876,2024-06-16,Southwest,Home,Toaster,8,274.19,2193.52,C431
31877,2023-06-20,Northeast,Sports,Basketball,9,919.96,8279.64,C225
31878,2024-03-21,Southwest,Electronics,Tablet,10,407.76,4077.6,C956
31879,2023-03-18,Midwest,Sports,Dumbbells,15,852.76,12791.4,C250
31880,2024-04-15,Southeast,Clothing,T-Shirt,19,422.1,8019.9,C450
31881,2023-08-27,Southeast,Clothing,Sneakers,16,746.23,11939.68,C891
31882,2024-08-23,West,Home,Blender,20,926.95,18539.0,C379
31883,2023-04-07,Northeast,Home,Rug,20,444.12,8882.4,C677
31884,2023-03-27,Northeast,Clothing,Jeans,17,29.46,500.82,C990
31885,2024-12-10,Midwest,Food,Chocolate,2,370.81,741.62,C679
31886,2024-01-08,Southeast,Home,Lamp,10,741.04,7410.4,C342
31887,2024-10-08,West,Food,Olive Oil,12,380.87,4570.44,C717
31888,2024-01-14,Northeast,Sports,Helmet,3,872.56,2617.68,C497
31889,2023-05-26,Northeast,Sports,Yoga Mat,13,443.47,5765.11,C839
31890,2024-01-09,West,Home,Lamp,1,836.67,836.67,C310
31891,2024-09-29,Northeast,Sports,Basketball,9,214.46,1930.14,C590
31892,2023-10-17,Southeast,Electronics,Monitor,16,168.07,2689.12,C269
31893,2023-03-25,Southwest,Sports,Yoga Mat,8,453.93,3631.44,C179
31894,2024-07-24,West,Food,Granola,18,177.29,3191.22,C886
31895,2024-06-06,Southwest,Food,Chocolate,20,813.76,16275.2,C785
31896,2023-05-12,West,Electronics,Laptop,2,84.72,169.44,C296
31897,2023-09-23,Southeast,Electronics,Tablet,1,46.79,46.79,C417
31898,2024-11-01,West,Food,Pasta,12,578.59,6943.08,C110
31899,2024-02-10,West,Electronics,Tablet,18,699.6,12592.8,C268
31900,2024-01-26,Southwest,Sports,Yoga Mat,9,6.5,58.5,C374
31901,2024-10-11,Southwest,Home,Lamp,14,487.41,6823.74,C360
31902,2024-02-16,West,Sports,Dumbbells,10,416.17,4161.7,C662
31903,2023-04-21,Northeast,Food,Olive Oil,15,437.88,6568.2,C424
31904,2023-09-14,Southeast,Food,Coffee,17,347.27,5903.59,C778
31905,2023-11-14,Midwest,Home,Lamp,15,386.86,5802.9,C161
31906,2024-07-03,West,Clothing,T-Shirt,2,737.77,1475.54,C694
31907,2024-03-17,West,Clothing,Jacket,1,108.69,108.69,C679
31908,2024-04-01,Southwest,Electronics,Monitor,1,683.24,683.24,C726
31909,2023-04-24,Midwest,Electronics,Tablet,2,590.73,1181.46,C658
31910,2023-07-08,Midwest,Electronics,Keyboard,12,204.2,2450.4,C875
31911,2024-09-10,Southeast,Sports,Bike,11,364.14,4005.54,C207
31912,2024-11-05,West,Sports,Bike,7,927.7,6493.9,C905
31913,2023-07-30,Southwest,Electronics,Tablet,12,95.94,1151.28,C187
31914,2024-07-03,Midwest,Clothing,Jeans,8,434.57,3476.56,C330
31915,2024-02-13,Southwest,Clothing,Jeans,16,892.84,14285.44,C322
31916,2024-01-29,Northeast,Food,Pasta,3,130.03,390.09,C741
31917,2023-01-17,Southwest,Clothing,Jacket,7,146.27,1023.89,C614
31918,2024-07-07,Southwest,Food,Granola,15,73.33,1099.95,C625
31919,2024-05-01,Southwest,Electronics,Tablet,8,618.44,4947.52,C406
31920,2024-11-19,West,Electronics,Keyboard,13,358.68,4662.84,C908
31921,2024-07-02,Southwest,Food,Pasta,1,542.66,542.66,C978
31922,2023-01-22,Southwest,Clothing,Hat,16,661.18,10578.88,C189
31923,2024-02-07,Midwest,Food,Olive Oil,14,175.2,2452.8,C640
31924,2023-10-19,West,Electronics,Monitor,17,47.64,809.88,C405
31925,2024-12-18,Midwest,Electronics,Phone,3,987.71,2963.13,C143
31926,2023-12-04,Southeast,Food,Granola,11,547.04,6017.44,C871
31927,2023-06-02,West,Sports,Bike,13,641.14,8334.82,C394
31928,2023-06-29,West,Clothing,T-Shirt,4,550.85,2203.4,C117
31929,2024-07-01,Midwest,Sports,Basketball,17,342.87,5828.79,C990
31930,2024-08-19,Northeast,Clothing,Hat,16,860.07,13761.12,C972
31931,2024-03-29,Southwest,Clothing,Jeans,18,645.25,11614.5,C245
31932,2024-10-15,Southeast,Electronics,Keyboard,4,217.62,870.48,C249
31933,2024-10-15,Midwest,Sports,Yoga Mat,16,124.82,1997.12,C150
31934,2024-06-21,Southeast,Food,Chocolate,16,490.33,7845.28,C268
31935,2023-05-17,West,Clothing,Jacket,2,992.79,1985.58,C929
31936,2023-01-26,West,Electronics,Keyboard,4,712.57,2850.28,C145
31937,2023-12-03,Midwest,Home,Lamp,5,279.08,1395.4,C258
31938,2024-08-25,Northeast,Electronics,Tablet,16,122.78,1964.48,C779
31939,2023-02-01,West,Food,Pasta,8,313.15,2505.2,C596
31940,2023-07-12,West,Sports,Yoga Mat,5,711.46,3557.3,C712
31941,2024-09-25,Southeast,Clothing,Sneakers,20,581.94,11638.8,C367
31942,2024-05-28,Southeast,Home,Lamp,9,677.85,6100.65,C744
31943,2024-09-15,Midwest,Electronics,Monitor,10,995.94,9959.4,C635
31944,2023-11-12,Northeast,Clothing,Jeans,2,920.03,1840.06,C739
31945,2023-02-16,Southwest,Clothing,T-Shirt,16,104.39,1670.24,C949
31946,2024-05-23,Southwest,Sports,Yoga Mat,2,691.36,1382.72,C995
31947,2023-04-12,Midwest,Sports,Basketball,5,865.0,4325.0,C389
31948,2023-08-25,Midwest,Food,Pasta,2,25.01,50.02,C114
31949,2024-11-21,West,Home,Rug,20,121.42,2428.4,C584
31950,2024-01-03,Southeast,Electronics,Monitor,4,291.45,1165.8,C155
31951,2023-08-20,Northeast,Clothing,T-Shirt,14,764.05,10696.7,C107
31952,2024-12-19,Southwest,Electronics,Keyboard,17,844.79,14361.43,C894
31953,2024-05-10,Southwest,Sports,Bike,4,752.07,3008.28,C195
31954,2024-05-13,Northeast,Home,Blender,20,217.77,4355.4,C947
31955,2023-07-21,West,Home,Lamp,7,266.71,1866.97,C114
31956,2024-11-11,Northeast,Food,Coffee,20,969.6,19392.0,C813
31957,2024-02-25,Northeast,Clothing,Jacket,11,298.54,3283.94,C932
31958,2023-03-13,Northeast,Sports,Yoga Mat,18,919.66,16553.88,C310
31959,2024-08-22,West,Food,Olive Oil,4,656.62,2626.48,C515
31960,2024-01-20,Southeast,Clothing,T-Shirt,18,10.08,181.44,C786
31961,2023-08-16,Southwest,Clothing,Hat,12,540.18,6482.16,C431
31962,2024-10-13,Midwest,Sports,Basketball,16,814.46,13031.36,C943
31963,2023-01-10,Midwest,Clothing,T-Shirt,16,939.53,15032.48,C308
31964,2023-08-16,Northeast,Sports,Dumbbells,12,300.01,3600.12,C233
31965,2024-01-19,Southwest,Sports,Basketball,3,351.29,1053.87,C165
31966,2024-11-03,Northeast,Clothing,Hat,17,848.04,14416.68,C583
31967,2024-09-13,Midwest,Sports,Bike,1,647.09,647.09,C116
31968,2023-10-29,Southeast,Electronics,Tablet,11,624.74,6872.14,C958
31969,2023-05-08,Southeast,Home,Pillow,17,15.16,257.72,C337
31970,2023-02-21,Northeast,Home,Pillow,19,921.14,17501.66,C292
31971,2023-03-31,West,Electronics,Phone,6,853.1,5118.6,C840
31972,2024-07-03,Northeast,Clothing,T-Shirt,6,365.78,2194.68,C309
31973,2023-07-10,Southeast,Clothing,Jeans,3,584.74,1754.22,C636
31974,2023-05-26,Southwest,Home,Rug,8,399.35,3194.8,C984
31975,2024-05-12,Southeast,Food,Chocolate,18,165.49,2978.82,C444
31976,2024-05-02,Northeast,Food,Chocolate,13,60.76,789.88,C703
31977,2023-01-04,Northeast,Home,Toaster,10,849.98,8499.8,C113
31978,2024-09-06,West,Sports,Bike,7,640.65,4484.55,C189
31979,2023-05-18,West,Clothing,Jeans,20,576.95,11539.0,C520
31980,2023-08-11,Northeast,Electronics,Keyboard,19,742.65,14110.35,C617
31981,2023-12-26,Midwest,Clothing,Jeans,8,214.62,1716.96,C289
31982,2023-12-02,West,Food,Chocolate,16,717.28,11476.48,C116
31983,2024-03-30,West,Clothing,Jeans,5,776.44,3882.2,C449
31984,2023-05-06,Southeast,Home,Rug,1,725.35,725.35,C853
31985,2023-05-07,West,Sports,Dumbbells,4,549.59,2198.36,C984
31986,2024-02-26,West,Sports,Basketball,8,856.54,6852.32,C904
31987,2023-09-26,Northeast,Clothing,Sneakers,5,876.37,4381.85,C536
31988,2023-12-25,Southwest,Food,Coffee,2,774.02,1548.04,C726
31989,2024-07-13,Midwest,Sports,Yoga Mat,17,362.23,6157.91,C105
31990,2024-08-23,Southwest,Food,Olive Oil,19,835.79,15880.01,C773
31991,2024-04-08,Midwest,Electronics,Laptop,3,562.22,1686.66,C617
31992,2023-11-05,Midwest,Food,Granola,20,626.46,12529.2,C523
31993,2023-09-25,Northeast,Clothing,Jeans,1,222.11,222.11,C744
31994,2023-03-08,Southeast,Home,Blender,7,173.63,1215.41,C849
31995,2023-10-18,Southwest,Food,Granola,4,411.53,1646.12,C596
31996,2023-12-23,Southwest,Food,Coffee,18,912.7,16428.6,C707
31997,2024-10-11,Northeast,Home,Lamp,20,274.61,5492.2,C627
31998,2024-03-06,Midwest,Home,Lamp,5,398.66,1993.3,C568
31999,2023-12-18,West,Food,Granola,4,644.44,2577.76,C755
32000,2023-09-06,West,Food,Granola,6,497.06,2982.36,C361
32001,2023-03-24,Northeast,Home,Blender,7,700.24,4901.68,C130
32002,2023-12-19,Northeast,Food,Granola,10,870.01,8700.1,C818
32003,2024-04-28,Southeast,Sports,Dumbbells,1,523.98,523.98,C417
32004,2023-12-22,Southwest,Sports,Dumbbells,15,564.68,8470.2,C609
32005,2023-09-05,Northeast,Clothing,T-Shirt,7,31.99,223.93,C524
32006,2024-08-03,Midwest,Electronics,Monitor,15,405.63,6084.45,C220
32007,2024-06-08,Midwest,Home,Blender,6,340.63,2043.78,C964
32008,2023-07-20,Midwest,Food,Chocolate,18,919.36,16548.48,C577
32009,2024-04-28,Southwest,Home,Lamp,5,267.91,1339.55,C700
32010,2023-08-22,Southwest,Sports,Yoga Mat,1,197.1,197.1,C397
32011,2024-11-16,Southwest,Electronics,Monitor,7,47.92,335.44,C690
32012,2023-10-09,Southeast,Sports,Yoga Mat,19,106.11,2016.09,C341
32013,2024-08-16,Northeast,Clothing,Hat,18,242.43,4363.74,C141
32014,2024-11-20,Southwest,Sports,Helmet,11,423.36,4656.96,C204
32015,2024-06-29,West,Food,Olive Oil,11,323.22,3555.42,C886
32016,2024-10-18,Southeast,Electronics,Laptop,5,781.78,3908.9,C715
32017,2023-11-29,Southwest,Clothing,Jeans,11,837.7,9214.7,C143
32018,2023-01-01,Midwest,Electronics,Laptop,2,658.39,1316.78,C465
32019,2023-01-06,Northeast,Food,Olive Oil,15,165.38,2480.7,C291
32020,2024-06-26,Southwest,Home,Blender,12,750.48,9005.76,C388
32021,2023-09-02,West,Sports,Bike,16,327.89,5246.24,C703
32022,2024-11-12,West,Electronics,Keyboard,19,636.42,12091.98,C249
32023,2024-07-24,Southwest,Home,Toaster,10,919.87,9198.7,C661
32024,2024-08-28,West,Sports,Basketball,17,685.36,11651.12,C928
32025,2023-10-13,Midwest,Clothing,Jacket,17,842.63,14324.71,C824
32026,2024-05-27,Midwest,Food,Olive Oil,5,309.27,1546.35,C408
32027,2024-03-21,Midwest,Electronics,Keyboard,13,62.95,818.35,C770
32028,2024-02-21,Southeast,Home,Toaster,19,552.02,10488.38,C380
32029,2024-11-24,Midwest,Sports,Basketball,12,613.36,7360.32,C408
32030,2023-07-29,West,Sports,Helmet,19,35.82,680.58,C463
32031,2024-07-01,West,Home,Toaster,6,337.06,2022.36,C899
32032,2024-10-30,Southwest,Electronics,Monitor,5,820.17,4100.85,C617
32033,2024-11-05,Southwest,Food,Coffee,7,909.7,6367.9,C783
32034,2023-11-27,Northeast,Food,Coffee,20,920.08,18401.6,C990
32035,2024-10-07,Southeast,Sports,Dumbbells,3,197.14,591.42,C150
32036,2024-12-23,West,Home,Pillow,3,276.4,829.2,C616
32037,2023-04-09,Northeast,Home,Toaster,7,585.34,4097.38,C885
32038,2023-04-25,West,Electronics,Laptop,1,523.68,523.68,C830
32039,2024-05-02,West,Sports,Basketball,14,429.94,6019.16,C889
32040,2024-03-04,Northeast,Food,Chocolate,20,915.34,18306.8,C298
32041,2023-03-20,Southeast,Electronics,Laptop,1,241.24,241.24,C702
32042,2024-03-18,Midwest,Sports,Helmet,5,430.8,2154.0,C960
32043,2024-09-07,West,Clothing,Hat,1,431.18,431.18,C737
32044,2024-02-27,West,Sports,Dumbbells,4,804.73,3218.92,C683
32045,2024-02-28,Southeast,Electronics,Tablet,17,801.57,13626.69,C421
32046,2024-04-25,Northeast,Clothing,Jacket,11,455.98,5015.78,C658
32047,2023-01-16,Southwest,Electronics,Phone,20,52.04,1040.8,C341
32048,2024-06-27,Midwest,Sports,Bike,14,779.42,10911.88,C365
32049,2024-04-14,Southeast,Sports,Bike,13,225.96,2937.48,C568
32050,2024-01-31,Southwest,Food,Chocolate,12,434.18,5210.16,C183
32051,2024-11-17,Southwest,Sports,Basketball,3,229.84,689.52,C546
32052,2024-01-19,Southwest,Home,Blender,7,339.55,2376.85,C332
32053,2023-04-27,Midwest,Electronics,Keyboard,5,328.53,1642.65,C421
32054,2023-12-20,Southwest,Home,Blender,8,158.14,1265.12,C683
32055,2024-10-09,Northeast,Electronics,Phone,16,284.52,4552.32,C495
32056,2024-03-24,Northeast,Electronics,Tablet,16,776.0,12416.0,C322
32057,2024-07-28,Midwest,Clothing,Jeans,18,107.34,1932.12,C429
32058,2024-01-18,Southwest,Electronics,Laptop,1,69.26,69.26,C529
32059,2023-03-05,Midwest,Home,Lamp,15,569.54,8543.1,C158
32060,2023-03-26,Midwest,Electronics,Monitor,11,535.74,5893.14,C880
32061,2023-08-14,Midwest,Food,Olive Oil,9,811.02,7299.18,C771
32062,2023-06-20,West,Clothing,Jeans,16,251.22,4019.52,C782
32063,2023-09-21,Southwest,Clothing,T-Shirt,8,795.27,6362.16,C675
32064,2023-02-10,Southeast,Food,Chocolate,4,880.36,3521.44,C628
32065,2023-03-21,Southwest,Food,Pasta,6,819.14,4914.84,C284
32066,2024-10-27,Southwest,Food,Pasta,16,166.41,2662.56,C318
32067,2024-01-16,Northeast,Food,Olive Oil,15,245.47,3682.05,C475
32068,2023-03-12,West,Electronics,Keyboard,5,380.13,1900.65,C112
32069,2023-04-25,West,Sports,Yoga Mat,5,133.86,669.3,C258
32070,2024-02-29,West,Food,Granola,13,46.63,606.19,C727
32071,2024-02-09,Southwest,Sports,Bike,8,298.67,2389.36,C903
32072,2023-04-15,Southeast,Food,Coffee,7,263.7,1845.9,C794
32073,2024-10-31,Southwest,Electronics,Phone,18,289.07,5203.26,C120
32074,2024-07-17,West,Home,Rug,16,167.4,2678.4,C762
32075,2023-09-25,West,Sports,Yoga Mat,8,339.0,2712.0,C343
32076,2023-03-03,Southwest,Clothing,Jacket,20,61.75,1235.0,C111
32077,2023-03-31,Southwest,Clothing,Jacket,1,923.33,923.33,C734
32078,2024-01-30,Southeast,Sports,Basketball,11,388.54,4273.94,C268
32079,2023-11-17,Southeast,Sports,Basketball,13,936.45,12173.85,C431
32080,2024-01-29,Northeast,Electronics,Monitor,15,67.3,1009.5,C526
32081,2023-04-16,West,Electronics,Phone,20,901.9,18038.0,C658
32082,2023-05-25,West,Home,Toaster,20,793.22,15864.4,C642
32083,2024-10-23,West,Food,Olive Oil,2,597.22,1194.44,C977
32084,2024-11-21,Southwest,Clothing,T-Shirt,5,464.42,2322.1,C255
32085,2024-05-27,Southwest,Electronics,Phone,17,39.56,672.52,C345
32086,2024-09-29,Southwest,Home,Lamp,19,274.16,5209.04,C505
32087,2024-04-19,Midwest,Electronics,Phone,6,546.74,3280.44,C537
32088,2024-06-28,Southeast,Clothing,Jeans,12,340.78,4089.36,C319
32089,2024-08-26,Midwest,Sports,Basketball,3,986.93,2960.79,C988
32090,2023-04-06,West,Food,Granola,6,629.87,3779.22,C385
32091,2024-06-11,Northeast,Sports,Dumbbells,9,753.6,6782.4,C769
32092,2023-03-27,Southeast,Home,Pillow,11,296.19,3258.09,C812
32093,2023-05-12,West,Food,Granola,19,356.35,6770.65,C618
32094,2023-11-10,West,Clothing,Hat,12,334.09,4009.08,C117
32095,2024-03-10,West,Home,Toaster,12,154.4,1852.8,C514
32096,2024-01-26,Midwest,Home,Lamp,12,459.33,5511.96,C662
32097,2023-03-07,West,Electronics,Monitor,13,778.79,10124.27,C170
32098,2023-07-24,Northeast,Clothing,Jacket,7,462.17,3235.19,C814
32099,2023-11-07,Midwest,Electronics,Tablet,20,794.42,15888.4,C591
32100,2024-09-09,Southwest,Clothing,Jacket,3,720.82,2162.46,C721
32101,2024-09-02,Midwest,Home,Rug,1,531.68,531.68,C856
32102,2024-03-16,Midwest,Clothing,T-Shirt,11,765.74,8423.14,C802
32103,2024-06-21,West,Clothing,Hat,18,593.7,10686.6,C720
32104,2024-02-03,Midwest,Clothing,T-Shirt,7,226.28,1583.96,C771
32105,2024-07-03,Southeast,Food,Chocolate,15,392.18,5882.7,C999
32106,2024-09-17,Southeast,Food,Pasta,10,933.2,9332.0,C276
32107,2024-12-12,West,Food,Pasta,16,202.41,3238.56,C850
32108,2023-09-06,West,Food,Granola,17,692.53,11773.01,C473
32109,2023-01-31,Midwest,Electronics,Keyboard,8,860.24,6881.92,C645
32110,2024-09-06,Southeast,Home,Pillow,9,840.42,7563.78,C255
32111,2023-05-22,Southeast,Sports,Basketball,4,325.95,1303.8,C926
32112,2024-06-13,Northeast,Sports,Dumbbells,19,562.64,10690.16,C506
32113,2024-08-26,Northeast,Clothing,Jeans,19,476.12,9046.28,C537
32114,2023-07-28,Southwest,Sports,Basketball,1,855.17,855.17,C773
32115,2024-04-11,Midwest,Clothing,Jacket,12,751.03,9012.36,C103
32116,2024-11-04,Northeast,Electronics,Keyboard,10,945.75,9457.5,C854
32117,2023-09-24,West,Clothing,T-Shirt,13,124.83,1622.79,C386
32118,2023-07-31,Midwest,Food,Chocolate,19,945.27,17960.13,C206
32119,2024-07-01,West,Sports,Helmet,8,234.98,1879.84,C809
32120,2024-02-18,Southeast,Sports,Yoga Mat,19,949.4,18038.6,C854
32121,2024-10-10,West,Clothing,Hat,14,106.29,1488.06,C903
32122,2023-09-18,Northeast,Food,Olive Oil,17,834.9,14193.3,C439
32123,2023-06-08,West,Food,Olive Oil,3,489.44,1468.32,C938
32124,2023-04-03,Northeast,Home,Toaster,14,217.72,3048.08,C212
32125,2024-11-14,West,Electronics,Laptop,18,168.6,3034.8,C833
32126,2023-07-09,Southeast,Food,Granola,13,12.82,166.66,C445
32127,2024-05-25,West,Food,Pasta,3,168.43,505.29,C965
32128,2024-06-04,Northeast,Clothing,Sneakers,12,459.74,5516.88,C736
32129,2024-11-04,Southwest,Clothing,Jeans,2,149.01,298.02,C833
32130,2023-01-14,Southeast,Electronics,Tablet,17,726.17,12344.89,C680
32131,2023-05-26,Southwest,Sports,Yoga Mat,13,439.45,5712.85,C647
32132,2024-07-12,Southwest,Food,Coffee,20,192.83,3856.6,C168
32133,2024-11-07,Midwest,Electronics,Phone,7,912.03,6384.21,C498
32134,2024-01-25,Midwest,Sports,Dumbbells,5,31.74,158.7,C250
32135,2024-05-31,Northeast,Home,Lamp,11,467.57,5143.27,C660
32136,2023-10-06,West,Electronics,Laptop,10,66.3,663.0,C640
32137,2024-01-24,Midwest,Electronics,Tablet,1,392.84,392.84,C212
32138,2024-05-29,Northeast,Food,Granola,7,805.03,5635.21,C479
32139,2023-03-03,Midwest,Sports,Helmet,4,694.78,2779.12,C184
32140,2023-07-08,Southwest,Home,Toaster,6,772.41,4634.46,C955
32141,2023-10-11,Southeast,Sports,Yoga Mat,6,398.3,2389.8,C481
32142,2024-07-21,Southwest,Home,Rug,16,465.02,7440.32,C860
32143,2023-10-22,Northeast,Home,Toaster,17,745.1,12666.7,C944
32144,2024-01-07,Southeast,Electronics,Tablet,20,519.53,10390.6,C210
32145,2024-01-16,Southeast,Electronics,Laptop,10,826.54,8265.4,C637
32146,2024-07-21,Southeast,Sports,Helmet,19,263.17,5000.23,C761
32147,2023-09-01,Northeast,Food,Olive Oil,17,402.75,6846.75,C235
32148,2024-01-29,Northeast,Electronics,Phone,12,532.31,6387.72,C873
32149,2024-02-02,Southwest,Home,Pillow,16,795.68,12730.88,C378
32150,2024-05-11,Southeast,Home,Toaster,13,361.19,4695.47,C944
32151,2024-01-05,Midwest,Food,Granola,1,928.9,928.9,C507
32152,2023-11-09,Midwest,Electronics,Tablet,10,796.66,7966.6,C301
32153,2024-12-22,Southwest,Home,Blender,12,815.04,9780.48,C755
32154,2024-05-22,Southwest,Electronics,Phone,14,922.57,12915.98,C246
32155,2023-02-24,Southeast,Food,Coffee,8,253.31,2026.48,C580
32156,2023-05-16,Northeast,Clothing,Sneakers,7,40.56,283.92,C237
32157,2023-01-10,Southwest,Sports,Bike,9,766.61,6899.49,C883
32158,2024-08-09,Northeast,Food,Chocolate,3,716.6,2149.8,C919
32159,2023-05-20,Southeast,Home,Pillow,15,821.18,12317.7,C492
32160,2023-04-22,Southeast,Sports,Bike,17,828.79,14089.43,C927
32161,2024-06-14,Midwest,Electronics,Tablet,18,236.09,4249.62,C277
32162,2023-09-05,Midwest,Electronics,Keyboard,1,290.43,290.43,C862
32163,2023-12-09,Northeast,Clothing,T-Shirt,1,720.4,720.4,C939
32164,2024-10-31,Southwest,Electronics,Phone,20,893.86,17877.2,C197
32165,2024-11-07,Southwest,Clothing,Hat,2,434.66,869.32,C188
32166,2024-09-14,Northeast,Food,Olive Oil,4,172.88,691.52,C781
32167,2023-12-11,West,Home,Blender,17,529.67,9004.39,C778
32168,2023-09-01,Northeast,Home,Blender,20,74.56,1491.2,C268
32169,2023-01-09,Southwest,Electronics,Phone,16,158.32,2533.12,C979
32170,2024-07-07,Midwest,Home,Pillow,2,193.66,387.32,C521
32171,2024-12-26,Southeast,Home,Lamp,17,44.62,758.54,C719
32172,2024-04-18,Northeast,Home,Lamp,1,309.32,309.32,C249
32173,2024-10-10,Northeast,Clothing,Jacket,6,853.74,5122.44,C511
32174,2024-07-12,West,Home,Lamp,13,432.3,5619.9,C646
32175,2023-06-27,Southeast,Sports,Helmet,20,163.6,3272.0,C643
32176,2024-07-28,Southwest,Sports,Yoga Mat,16,741.44,11863.04,C841
32177,2024-06-23,West,Food,Pasta,1,492.56,492.56,C864
32178,2024-04-08,Northeast,Food,Pasta,8,293.04,2344.32,C692
32179,2023-12-28,Southeast,Home,Lamp,17,449.23,7636.91,C812
32180,2023-12-08,Midwest,Food,Chocolate,16,521.78,8348.48,C290
32181,2024-07-28,Midwest,Electronics,Laptop,7,509.19,3564.33,C654
32182,2024-09-17,Southeast,Sports,Dumbbells,2,543.12,1086.24,C473
32183,2023-12-04,Southwest,Electronics,Laptop,6,120.6,723.6,C399
32184,2023-01-08,Northeast,Sports,Bike,7,517.06,3619.42,C968
32185,2024-06-17,Southwest,Sports,Helmet,4,721.14,2884.56,C206
32186,2023-03-12,Southwest,Clothing,T-Shirt,6,897.11,5382.66,C146
32187,2024-09-13,West,Food,Coffee,8,195.06,1560.48,C370
32188,2024-10-21,Midwest,Food,Pasta,4,621.59,2486.36,C530
32189,2024-08-22,Midwest,Food,Chocolate,18,577.25,10390.5,C323
32190,2024-02-06,West,Home,Blender,14,719.16,10068.24,C723
32191,2024-11-14,Northeast,Food,Pasta,10,16.16,161.6,C345
32192,2023-03-19,Southwest,Food,Pasta,9,818.72,7368.48,C336
32193,2023-03-09,Southeast,Food,Coffee,15,955.97,14339.55,C210
32194,2024-01-21,Southwest,Food,Granola,5,856.07,4280.35,C443
32195,2024-08-29,West,Electronics,Tablet,11,43.36,476.96,C984
32196,2024-09-05,Northeast,Sports,Bike,1,806.2,806.2,C287
32197,2023-04-06,Southwest,Food,Granola,16,249.89,3998.24,C899
32198,2024-12-18,Northeast,Food,Pasta,15,393.67,5905.05,C958
32199,2024-06-07,Southeast,Electronics,Keyboard,17,510.42,8677.14,C118
32200,2024-03-17,Midwest,Food,Coffee,14,745.87,10442.18,C436
32201,2023-07-03,Midwest,Electronics,Phone,5,765.0,3825.0,C310
32202,2024-10-18,Southwest,Sports,Yoga Mat,6,817.54,4905.24,C697
32203,2024-06-08,West,Sports,Helmet,10,933.42,9334.2,C882
32204,2024-03-24,West,Sports,Helmet,13,587.64,7639.32,C452
32205,2024-03-11,Northeast,Food,Chocolate,18,555.42,9997.56,C298
32206,2023-08-09,Southeast,Food,Coffee,4,757.86,3031.44,C434
32207,2024-10-22,West,Sports,Helmet,7,988.45,6919.15,C282
32208,2024-02-17,Northeast,Sports,Dumbbells,15,153.58,2303.7,C426
32209,2024-09-15,Southwest,Electronics,Monitor,15,30.3,454.5,C990
32210,2024-04-18,West,Food,Coffee,13,736.94,9580.22,C363
32211,2024-09-07,Southeast,Electronics,Laptop,15,230.59,3458.85,C228
32212,2024-02-29,West,Sports,Yoga Mat,15,432.18,6482.7,C869
32213,2024-01-01,Midwest,Sports,Bike,2,139.62,279.24,C694
32214,2024-07-09,Southeast,Electronics,Phone,14,87.05,1218.7,C792
32215,2023-11-07,Midwest,Electronics,Monitor,7,404.15,2829.05,C955
32216,2024-09-27,West,Electronics,Monitor,11,709.39,7803.29,C510
32217,2024-02-28,Midwest,Clothing,Jeans,16,689.27,11028.32,C415
32218,2023-02-19,Southwest,Sports,Helmet,18,387.44,6973.92,C343
32219,2024-10-06,Northeast,Clothing,Hat,10,879.7,8797.0,C816
32220,2023-02-20,Southwest,Home,Rug,9,542.99,4886.91,C411
32221,2023-05-02,Southwest,Electronics,Tablet,1,300.9,300.9,C548
32222,2023-01-10,Southwest,Home,Pillow,10,794.89,7948.9,C799
32223,2024-10-26,Southeast,Clothing,Hat,19,22.74,432.06,C535
32224,2023-10-20,Northeast,Electronics,Keyboard,20,730.36,14607.2,C372
32225,2024-02-23,West,Clothing,Jeans,10,9.63,96.3,C936
32226,2024-03-27,Northeast,Clothing,Hat,10,22.84,228.4,C754
32227,2024-11-12,Northeast,Home,Blender,18,349.13,6284.34,C591
32228,2023-07-03,Northeast,Home,Lamp,15,945.13,14176.95,C427
32229,2023-04-01,West,Electronics,Monitor,8,920.41,7363.28,C464
